personId1,personId2,sinceYear,strength
776,1113,2017,weak
910,1113,2014,strong
15,1429,2026,strong
1205,1411,2025,weak
962,1424,2015,strong
248,620,2023,weak
332,1257,2011,strong
495,726,2021,weak
266,903,2011,normal
574,1019,2013,weak
496,1365,2026,normal
4,1428,2013,weak
272,425,2022,strong
1385,1463,2025,normal
1151,1296,2024,normal
175,492,2016,weak
1035,1350,2017,strong
108,438,2022,weak
574,911,2025,normal
319,621,2016,normal
40,1206,2019,weak
549,1083,2013,normal
1431,1471,2020,strong
23,744,2025,weak
575,1486,2015,strong
12,97,2010,strong
368,1193,2018,strong
60,1040,2017,normal
325,328,2012,normal
449,852,2019,weak
1176,1366,2016,strong
168,344,2011,strong
1090,1299,2023,strong
312,739,2012,strong
192,1088,2012,strong
963,965,2011,strong
863,1027,2013,normal
751,786,2019,normal
305,736,2020,strong
7,1042,2014,strong
82,398,2024,normal
400,973,2016,normal
469,578,2010,weak
584,1319,2018,weak
325,570,2011,weak
187,1094,2016,weak
1009,1202,2022,weak
1155,1256,2022,normal
1053,1245,2012,weak
347,450,2022,strong
729,1040,2014,normal
231,238,2025,strong
926,1325,2011,weak
387,751,2017,strong
576,1441,2012,strong
611,1169,2017,strong
688,864,2023,strong
350,576,2018,strong
846,1157,2010,weak
538,1041,2023,strong
323,1116,2020,normal
63,519,2012,normal
469,941,2026,strong
16,178,2025,weak
105,930,2017,weak
526,694,2010,weak
476,1102,2011,weak
374,1054,2021,normal
1141,1455,2018,weak
127,130,2021,normal
956,1446,2018,normal
90,248,2026,normal
697,926,2010,weak
876,928,2012,strong
1249,1439,2025,weak
394,659,2025,normal
595,649,2025,normal
435,1185,2010,normal
116,651,2015,weak
503,1060,2014,strong
212,1298,2021,weak
889,988,2017,normal
908,1001,2017,normal
803,1473,2014,weak
773,813,2010,strong
97,264,2020,normal
668,1285,2022,weak
506,1186,2011,strong
698,1393,2024,weak
8,192,2022,normal
665,721,2017,weak
716,1181,2021,strong
246,1003,2020,weak
160,1488,2013,strong
1068,1111,2023,weak
672,1111,2021,weak
245,778,2021,normal
97,385,2016,strong
110,324,2018,strong
10,1140,2025,normal
182,200,2015,weak
156,965,2018,weak
973,1224,2019,strong
109,890,2011,strong
539,703,2016,normal
1112,1302,2014,normal
301,1060,2015,normal
246,1124,2017,normal
1024,1189,2018,normal
81,562,2016,weak
37,721,2018,weak
364,850,2010,normal
4,315,2019,normal
284,598,2026,strong
79,1132,2022,weak
1457,1458,2012,strong
441,1484,2017,strong
243,1499,2024,normal
29,493,2015,strong
122,684,2022,normal
168,1325,2020,strong
792,1418,2023,normal
215,619,2010,normal
789,891,2016,normal
142,1309,2020,strong
167,319,2024,weak
604,845,2010,normal
191,1201,2013,normal
919,1351,2026,weak
960,1123,2023,normal
31,394,2020,weak
196,727,2015,normal
91,445,2019,normal
734,1305,2014,weak
192,1022,2016,weak
931,1361,2018,normal
340,856,2019,weak
469,512,2011,weak
363,1025,2010,normal
831,1130,2022,normal
42,152,2025,strong
439,1020,2023,normal
181,459,2024,normal
1041,1088,2026,weak
31,1454,2016,normal
958,1090,2017,normal
295,1500,2018,normal
135,1282,2024,strong
1070,1496,2022,strong
473,1277,2015,weak
500,1380,2022,strong
541,923,2022,normal
888,967,2017,normal
141,1447,2023,weak
48,990,2015,weak
386,985,2018,normal
322,1495,2025,normal
12,515,2023,normal
836,1450,2018,weak
1359,1491,2018,strong
430,799,2021,weak
536,929,2022,strong
83,166,2015,normal
90,1108,2012,strong
585,1316,2013,weak
315,1226,2021,strong
12,1454,2021,normal
150,341,2020,weak
988,1440,2014,normal
468,1441,2013,strong
297,1034,2016,normal
550,1214,2014,normal
1119,1142,2010,strong
236,1283,2018,normal
525,1157,2025,normal
912,1337,2017,weak
48,1003,2017,strong
194,1057,2020,strong
137,523,2011,weak
163,926,2024,strong
153,1406,2022,strong
478,937,2015,strong
247,287,2022,weak
56,1473,2013,normal
463,814,2012,weak
274,649,2020,strong
224,1057,2011,weak
1381,1384,2024,strong
746,873,2020,weak
806,924,2019,weak
553,707,2015,weak
11,949,2012,weak
97,198,2010,normal
533,994,2025,normal
918,1330,2017,normal
381,1125,2020,weak
587,1230,2017,normal
353,1063,2019,normal
413,1114,2023,weak
210,1014,2013,normal
336,601,2020,strong
102,434,2019,strong
29,1124,2025,weak
55,93,2026,normal
1333,1464,2010,weak
529,1410,2026,weak
224,1299,2012,weak
482,1069,2021,weak
532,1415,2012,weak
1318,1341,2018,weak
669,895,2025,normal
270,1186,2023,normal
961,1040,2026,normal
190,668,2013,strong
525,594,2022,normal
895,1359,2019,normal
856,879,2016,weak
112,1135,2026,weak
537,604,2024,weak
734,1118,2016,weak
789,825,2011,normal
59,1474,2019,normal
558,663,2022,weak
37,668,2016,weak
534,720,2011,normal
592,661,2024,normal
408,1254,2016,strong
457,1375,2021,weak
883,1483,2017,strong
10,1329,2023,normal
877,1180,2012,normal
1023,1234,2019,weak
68,1041,2015,normal
401,433,2021,normal
838,1188,2010,weak
185,808,2024,weak
938,1311,2011,strong
292,382,2016,normal
286,338,2015,normal
571,965,2012,weak
389,436,2010,strong
776,1370,2026,normal
191,451,2021,normal
266,1268,2019,strong
623,1276,2022,normal
951,1263,2011,weak
591,691,2019,normal
66,806,2021,strong
336,401,2024,weak
423,814,2013,weak
328,991,2026,weak
661,871,2024,weak
31,475,2016,normal
1125,1500,2013,weak
490,989,2022,weak
259,339,2023,weak
930,1032,2011,weak
146,169,2010,strong
698,911,2016,weak
1145,1334,2013,normal
240,999,2016,normal
537,1451,2014,normal
1106,1379,2010,weak
171,347,2020,normal
851,1274,2011,strong
804,933,2023,weak
432,1290,2019,weak
1368,1500,2022,weak
251,986,2019,weak
72,718,2018,normal
3,884,2024,normal
405,635,2022,strong
685,689,2010,strong
170,997,2021,normal
192,527,2015,weak
410,605,2015,strong
555,700,2012,strong
238,764,2016,strong
876,1280,2020,normal
764,810,2023,strong
413,1290,2021,weak
41,1418,2026,strong
1123,1157,2017,weak
120,479,2020,normal
166,366,2014,strong
47,903,2018,weak
441,1244,2021,weak
609,828,2024,strong
1197,1227,2022,weak
89,1021,2013,strong
27,1375,2015,normal
728,1422,2026,normal
258,1244,2021,normal
762,1006,2026,normal
684,1352,2022,strong
300,423,2024,strong
1401,1407,2016,normal
458,780,2021,normal
145,320,2026,weak
283,1422,2026,normal
746,1183,2023,normal
200,1424,2021,weak
220,844,2013,normal
132,731,2016,strong
297,310,2019,strong
49,962,2025,strong
177,1376,2022,strong
977,1237,2018,strong
1334,1474,2010,weak
167,1368,2011,normal
410,860,2013,strong
258,1486,2012,strong
899,1253,2019,weak
604,1076,2022,normal
470,1261,2013,strong
60,1097,2010,weak
46,1199,2014,weak
43,1453,2021,strong
316,794,2017,normal
546,1256,2020,strong
940,1183,2025,strong
563,1196,2026,weak
912,1084,2017,normal
406,458,2014,normal
172,1045,2015,strong
137,270,2024,weak
249,511,2015,normal
639,1191,2022,weak
331,809,2023,strong
224,683,2024,weak
784,1020,2022,weak
66,740,2021,weak
723,781,2012,strong
599,974,2025,strong
562,1092,2015,normal
557,748,2013,weak
1090,1248,2011,strong
325,856,2020,normal
96,1033,2011,normal
1141,1149,2017,strong
53,1107,2015,weak
576,1148,2014,strong
299,345,2016,normal
376,565,2025,strong
449,1272,2017,normal
26,186,2020,strong
378,574,2018,strong
397,624,2011,weak
517,918,2025,weak
1152,1200,2013,weak
285,1349,2012,weak
627,1315,2010,strong
258,923,2014,normal
53,1457,2015,weak
213,1446,2013,normal
870,1450,2017,weak
785,854,2025,normal
1043,1149,2013,strong
48,66,2017,strong
223,592,2014,strong
47,595,2024,weak
34,1336,2017,normal
318,866,2010,strong
29,992,2020,strong
166,1226,2022,weak
91,1052,2020,normal
375,582,2023,strong
91,823,2015,weak
213,520,2014,normal
805,1334,2023,weak
92,1398,2018,weak
458,472,2023,normal
553,709,2017,strong
197,781,2010,normal
18,1075,2018,weak
807,1235,2022,normal
339,901,2016,weak
886,1299,2026,strong
1114,1163,2012,weak
264,727,2014,strong
181,958,2010,weak
548,1425,2015,weak
69,1427,2025,weak
880,1117,2023,weak
415,1017,2016,weak
561,1071,2019,weak
313,1006,2024,strong
725,1179,2017,strong
940,1104,2017,normal
713,1061,2013,weak
319,1430,2017,strong
542,1179,2016,weak
94,265,2012,strong
646,1007,2018,normal
84,486,2018,strong
815,964,2024,normal
414,657,2012,strong
765,1372,2020,weak
602,1351,2017,strong
652,714,2020,strong
795,1251,2024,weak
435,679,2021,weak
767,1189,2022,normal
285,1149,2012,weak
550,666,2014,weak
291,671,2017,normal
642,1423,2010,strong
179,1140,2010,weak
265,389,2013,weak
332,1382,2019,normal
435,800,2019,normal
1410,1416,2017,strong
720,1198,2010,strong
599,908,2012,normal
609,1367,2017,weak
700,731,2020,strong
124,800,2017,weak
387,1439,2014,strong
51,1224,2023,normal
123,1329,2011,strong
195,451,2010,weak
508,682,2015,strong
692,1257,2012,strong
155,1318,2019,strong
84,620,2017,strong
815,1327,2022,normal
395,741,2020,strong
345,1149,2011,weak
281,1393,2011,weak
1240,1476,2022,normal
1240,1247,2012,strong
321,1206,2016,normal
181,408,2023,strong
1361,1473,2011,normal
907,1037,2010,normal
253,284,2021,normal
818,965,2012,weak
859,1491,2013,strong
133,633,2025,normal
515,698,2025,weak
130,564,2023,normal
1130,1496,2015,weak
398,1281,2019,weak
833,980,2023,strong
865,1198,2024,normal
54,690,2014,normal
818,857,2020,strong
460,1149,2016,strong
143,1176,2023,normal
218,303,2025,strong
1298,1430,2011,normal
954,1391,2016,strong
1074,1456,2019,strong
967,1330,2014,weak
222,1176,2010,strong
626,1037,2026,strong
455,1155,2016,weak
307,762,2022,strong
301,688,2026,weak
394,650,2016,strong
447,513,2025,strong
1087,1102,2021,weak
608,1104,2019,weak
897,978,2010,normal
396,696,2023,normal
613,1219,2026,weak
74,416,2024,weak
1003,1108,2021,weak
101,778,2022,normal
615,999,2020,normal
293,948,2021,weak
895,1282,2010,normal
67,642,2017,strong
143,1189,2011,weak
443,1158,2022,weak
701,1453,2010,weak
584,639,2018,strong
194,1356,2023,strong
502,1243,2010,strong
1154,1169,2020,weak
601,1451,2010,weak
49,480,2013,strong
205,1222,2020,weak
895,1174,2011,strong
977,984,2025,weak
134,295,2022,normal
72,841,2023,weak
242,1289,2024,weak
393,1458,2023,normal
11,1127,2021,weak
5,787,2010,normal
689,1456,2017,strong
1107,1215,2020,normal
389,935,2012,normal
587,1179,2025,strong
688,1231,2015,weak
268,379,2025,normal
37,712,2015,normal
1320,1444,2024,normal
212,484,2014,strong
957,1126,2020,strong
108,363,2013,strong
373,1075,2020,strong
463,1005,2025,normal
380,1236,2023,normal
89,1023,2012,strong
550,1418,2019,normal
199,666,2021,normal
226,769,2016,strong
435,613,2013,normal
473,905,2010,weak
63,1007,2015,strong
329,897,2026,strong
258,428,2018,strong
545,1424,2025,strong
6,392,2019,weak
468,948,2025,weak
915,1408,2023,weak
445,1193,2021,weak
173,734,2026,strong
579,1422,2014,strong
440,849,2010,strong
44,849,2026,weak
118,569,2016,weak
247,720,2019,weak
725,1247,2011,strong
766,1019,2014,normal
77,1211,2014,weak
248,1029,2010,strong
148,1091,2014,strong
1051,1124,2026,strong
638,726,2010,normal
550,613,2015,strong
398,973,2023,strong
191,1434,2011,strong
428,852,2025,strong
165,1381,2015,normal
84,1493,2017,normal
605,670,2022,normal
476,785,2010,strong
907,971,2024,strong
475,1314,2026,strong
227,983,2020,strong
135,1394,2011,normal
274,277,2012,normal
55,876,2012,weak
430,790,2013,strong
853,856,2014,weak
379,973,2024,strong
74,337,2026,strong
681,786,2012,normal
59,739,2015,normal
330,973,2023,normal
591,748,2026,normal
7,1222,2018,weak
658,1448,2015,weak
331,1053,2017,strong
592,1323,2019,normal
250,1330,2019,normal
742,1038,2012,weak
415,643,2024,strong
514,622,2020,normal
796,1274,2021,strong
854,1444,2024,weak
155,460,2012,normal
191,642,2010,normal
264,595,2018,strong
682,1108,2019,strong
321,348,2012,normal
477,595,2016,normal
182,943,2013,normal
378,589,2020,weak
305,1279,2016,weak
1168,1388,2017,weak
860,1272,2013,strong
261,418,2026,weak
32,595,2022,normal
1161,1385,2011,normal
77,1011,2013,normal
85,1360,2022,weak
1320,1378,2010,weak
179,995,2025,weak
423,1126,2023,weak
147,962,2024,normal
45,951,2026,strong
480,1108,2021,weak
526,1224,2023,normal
414,525,2011,strong
6,434,2023,normal
89,728,2011,weak
434,1406,2020,strong
138,361,2019,normal
360,1191,2021,weak
253,836,2014,strong
478,1183,2015,normal
171,888,2014,strong
419,724,2018,weak
1003,1189,2012,weak
230,1468,2023,normal
459,1062,2019,strong
866,891,2025,weak
1156,1404,2018,strong
327,1256,2017,weak
690,1079,2020,strong
1056,1402,2020,normal
385,968,2019,strong
794,1173,2021,strong
1394,1397,2013,weak
1000,1012,2016,normal
334,1188,2021,strong
1110,1409,2016,weak
246,1075,2018,normal
98,157,2015,weak
464,480,2012,strong
77,1266,2025,weak
54,87,2022,strong
1227,1405,2018,normal
377,969,2024,normal
193,394,2023,strong
652,945,2014,strong
284,549,2015,normal
210,563,2024,normal
1336,1348,2026,weak
80,453,2025,weak
54,1255,2020,normal
926,1184,2024,normal
310,915,2012,weak
535,1299,2012,normal
417,1199,2018,normal
326,788,2016,normal
362,445,2025,strong
111,863,2023,weak
26,230,2013,weak
74,1210,2023,weak
605,617,2023,weak
613,1195,2019,strong
1055,1082,2018,normal
615,746,2024,strong
564,966,2015,normal
338,1377,2014,normal
756,1136,2021,normal
687,1036,2025,normal
263,974,2025,normal
1173,1195,2012,weak
423,697,2019,strong
207,813,2017,strong
147,533,2016,strong
1287,1445,2017,normal
456,1288,2016,strong
705,797,2023,weak
668,1144,2012,normal
255,1500,2018,normal
441,1101,2013,normal
1043,1435,2024,normal
403,580,2012,strong
539,1380,2018,strong
387,757,2018,normal
790,881,2021,strong
108,1049,2022,weak
1265,1376,2018,weak
85,1065,2024,normal
1229,1453,2019,weak
571,1453,2026,normal
640,1058,2013,weak
1108,1163,2022,normal
227,1414,2010,normal
786,1112,2017,normal
730,988,2014,strong
48,365,2017,weak
941,1171,2014,normal
28,423,2022,strong
644,655,2025,weak
308,706,2011,normal
538,1168,2024,weak
918,1389,2013,strong
271,824,2023,normal
835,866,2020,strong
22,1251,2017,weak
342,475,2023,weak
89,1012,2022,strong
727,1040,2012,normal
87,185,2018,strong
434,1232,2017,strong
594,1184,2018,normal
64,201,2015,weak
270,306,2024,strong
566,1122,2013,strong
294,663,2010,normal
693,1163,2020,normal
1020,1292,2025,weak
390,1125,2011,strong
445,832,2023,strong
136,491,2026,normal
707,1246,2017,strong
126,1200,2010,strong
24,1189,2014,strong
473,1015,2023,strong
398,612,2014,weak
320,1187,2021,strong
853,1421,2023,strong
961,1220,2017,weak
240,669,2022,normal
235,325,2011,strong
160,676,2024,normal
522,540,2014,strong
329,899,2015,normal
680,833,2012,strong
14,743,2015,strong
449,900,2015,normal
555,1067,2017,weak
789,1005,2010,strong
1028,1250,2022,strong
866,1188,2024,weak
186,446,2021,normal
175,553,2011,normal
586,1319,2025,strong
161,389,2018,strong
548,798,2026,strong
553,1142,2012,normal
21,86,2026,weak
224,674,2010,normal
1048,1121,2016,weak
12,37,2026,weak
445,1316,2014,normal
117,962,2025,weak
1053,1172,2013,normal
81,1039,2024,normal
265,1385,2015,strong
54,384,2025,strong
264,1160,2018,weak
487,1434,2025,strong
201,1077,2025,weak
239,1332,2018,weak
533,1321,2024,normal
987,1491,2026,weak
62,1147,2018,weak
1280,1484,2022,normal
638,1199,2011,strong
473,1391,2020,strong
424,452,2010,strong
121,680,2021,weak
1000,1322,2013,normal
382,455,2019,normal
411,927,2011,normal
1173,1250,2018,strong
829,1440,2024,normal
796,1263,2016,strong
147,588,2018,weak
231,1225,2025,strong
157,1047,2016,weak
300,803,2019,normal
939,1204,2022,strong
407,1279,2026,strong
1477,1489,2017,weak
626,1094,2014,strong
171,1453,2012,strong
1148,1435,2025,weak
1175,1272,2011,strong
1161,1374,2015,weak
1004,1390,2013,strong
214,1005,2018,weak
814,1266,2016,weak
907,1228,2018,strong
502,1179,2025,normal
143,1246,2021,strong
889,1036,2017,weak
125,640,2022,normal
311,830,2017,normal
916,1398,2026,strong
398,1472,2019,normal
654,1398,2018,strong
1117,1159,2011,strong
308,761,2023,normal
310,1359,2026,weak
1020,1226,2016,strong
440,651,2014,weak
97,1480,2013,strong
57,132,2013,strong
807,1347,2023,strong
858,1349,2025,strong
6,315,2022,strong
83,535,2018,normal
828,1406,2020,strong
372,409,2026,strong
19,779,2017,weak
275,705,2021,normal
330,412,2022,weak
32,718,2026,strong
1102,1157,2015,strong
799,890,2015,weak
513,1287,2024,weak
535,1046,2022,strong
894,1393,2025,normal
144,895,2024,normal
591,1355,2017,weak
358,595,2019,weak
91,251,2026,normal
646,769,2011,normal
274,1126,2024,weak
926,1052,2014,weak
59,420,2023,strong
1026,1175,2012,strong
146,833,2011,strong
113,656,2018,normal
247,656,2017,normal
355,418,2017,weak
324,839,2010,weak
577,1019,2021,normal
766,955,2022,weak
843,1175,2014,weak
428,667,2018,strong
218,857,2012,strong
776,1350,2015,strong
1306,1350,2015,strong
1051,1060,2023,strong
426,1008,2024,weak
926,1294,2013,strong
112,552,2018,strong
184,428,2013,strong
208,785,2018,strong
1324,1340,2014,strong
751,1478,2023,strong
215,909,2020,strong
292,375,2013,weak
986,1237,2020,strong
57,508,2026,weak
216,272,2015,weak
1461,1466,2015,strong
578,853,2016,weak
695,1438,2020,strong
657,1146,2015,weak
813,1430,2010,strong
1050,1077,2023,weak
453,858,2014,normal
535,1422,2014,weak
1113,1133,2013,strong
235,635,2019,strong
1240,1359,2017,normal
1185,1423,2025,weak
1037,1259,2010,strong
715,1208,2026,weak
868,1487,2023,normal
546,1436,2025,weak
286,802,2025,weak
357,453,2026,weak
69,989,2013,normal
740,928,2020,strong
1097,1431,2019,normal
879,1208,2023,weak
1057,1251,2015,strong
9,1325,2018,normal
496,689,2019,strong
790,870,2010,strong
696,1208,2021,weak
897,969,2023,weak
869,907,2022,normal
528,577,2023,strong
381,823,2013,normal
730,977,2018,strong
317,1333,2010,strong
769,905,2026,normal
3,877,2015,weak
770,1278,2024,strong
178,1403,2025,weak
410,477,2023,weak
1251,1322,2014,strong
838,1449,2015,weak
750,1336,2019,strong
693,802,2023,normal
312,1339,2013,strong
422,982,2019,normal
577,590,2023,weak
164,192,2024,weak
129,1403,2014,normal
215,1177,2019,weak
326,456,2010,strong
167,1106,2024,normal
1190,1204,2022,normal
1005,1158,2018,strong
513,1221,2010,weak
1349,1493,2013,strong
177,1006,2026,strong
237,1057,2019,normal
125,587,2023,normal
27,1247,2021,weak
117,1406,2021,strong
74,541,2022,weak
837,1466,2024,weak
582,947,2014,normal
125,708,2011,strong
947,1045,2018,strong
11,1360,2025,normal
97,380,2021,strong
640,1302,2014,weak
165,780,2021,normal
106,1368,2015,weak
1156,1340,2019,normal
332,1307,2013,strong
108,367,2011,weak
583,660,2026,strong
684,1466,2012,strong
219,612,2019,strong
112,257,2017,normal
912,1064,2013,weak
821,1471,2019,strong
226,773,2020,strong
195,1194,2026,weak
45,432,2022,weak
1306,1405,2022,strong
148,853,2011,weak
327,1084,2024,normal
1204,1357,2011,normal
1260,1410,2024,normal
943,1474,2014,weak
177,214,2012,normal
169,1033,2026,weak
1132,1346,2023,normal
875,1424,2025,normal
1255,1416,2019,strong
556,1415,2012,strong
1199,1292,2016,weak
660,1243,2012,normal
1083,1309,2016,strong
252,1152,2023,strong
1234,1249,2018,weak
74,99,2023,weak
1044,1354,2016,normal
423,741,2012,strong
648,859,2013,weak
596,669,2020,normal
23,1036,2023,normal
460,1074,2024,weak
826,1131,2024,weak
616,1321,2025,strong
266,1208,2013,strong
38,563,2026,normal
23,928,2013,strong
513,792,2019,normal
363,1262,2022,weak
1070,1383,2017,strong
65,1339,2011,weak
944,1015,2022,normal
828,1032,2011,strong
544,1044,2019,normal
290,639,2012,strong
923,1077,2023,normal
405,1380,2025,weak
148,1458,2023,normal
3,811,2012,strong
118,1286,2013,normal
154,980,2023,weak
338,1326,2018,strong
508,983,2012,weak
19,526,2017,normal
103,1163,2016,weak
1039,1373,2014,strong
447,1498,2010,strong
142,633,2015,strong
109,685,2024,strong
288,687,2026,weak
95,521,2012,weak
726,1327,2019,normal
996,1151,2014,strong
641,1448,2011,strong
83,403,2023,normal
1103,1250,2017,strong
693,857,2023,normal
593,919,2025,normal
65,534,2012,strong
145,234,2023,normal
210,888,2016,normal
484,868,2022,normal
286,1112,2010,weak
340,1348,2015,normal
648,1464,2019,strong
524,940,2012,normal
269,650,2017,strong
131,191,2017,strong
208,411,2024,strong
512,1051,2020,weak
806,1040,2020,weak
683,825,2010,strong
1117,1282,2016,weak
437,769,2022,weak
472,763,2013,normal
1212,1290,2023,normal
105,1464,2013,normal
139,553,2012,weak
44,1484,2026,strong
1172,1339,2015,normal
33,1066,2011,weak
831,1046,2015,strong
51,854,2015,normal
100,1241,2026,strong
755,943,2012,weak
120,432,2022,weak
465,844,2019,weak
234,948,2024,normal
1084,1118,2021,normal
473,1193,2024,strong
266,900,2022,normal
178,787,2017,strong
255,1236,2019,weak
688,1303,2012,strong
161,325,2014,normal
68,97,2020,strong
966,1247,2018,strong
776,1352,2026,weak
235,1442,2025,normal
744,1319,2021,strong
1294,1463,2019,normal
711,1142,2015,weak
375,1193,2024,strong
213,1131,2011,weak
311,1437,2014,normal
73,333,2022,normal
334,374,2021,strong
1116,1312,2020,normal
524,1437,2022,weak
508,675,2017,normal
389,1249,2013,strong
833,960,2012,strong
93,167,2016,normal
208,908,2013,normal
130,1254,2010,strong
997,1068,2024,weak
471,500,2023,normal
574,1150,2011,strong
1138,1192,2013,normal
332,799,2011,weak
165,393,2024,normal
115,801,2012,weak
879,968,2020,weak
750,1083,2019,weak
280,380,2013,normal
271,331,2018,normal
336,1214,2017,strong
308,1381,2018,normal
724,801,2020,normal
696,968,2015,strong
902,1073,2024,weak
829,1497,2018,normal
568,675,2024,normal
900,1148,2016,strong
34,216,2024,strong
1050,1092,2014,strong
1039,1428,2011,weak
1058,1441,2019,strong
1192,1441,2014,strong
969,1140,2015,weak
793,1143,2025,strong
555,1500,2015,normal
218,417,2022,strong
985,1084,2023,strong
350,573,2020,weak
294,412,2022,normal
636,1344,2010,weak
925,1218,2012,normal
193,1003,2021,normal
1189,1264,2026,normal
213,460,2021,weak
1,15,2012,normal
219,1406,2010,weak
123,1469,2020,normal
1031,1092,2021,strong
102,363,2013,strong
346,989,2011,strong
1275,1452,2011,normal
299,648,2022,strong
117,119,2010,normal
29,235,2023,strong
17,935,2025,normal
452,597,2015,strong
80,954,2013,weak
140,1005,2023,weak
437,703,2011,strong
1011,1500,2018,strong
703,1347,2016,strong
725,877,2011,weak
339,1070,2023,weak
134,409,2017,normal
122,318,2026,weak
746,1165,2017,normal
185,603,2013,weak
820,885,2025,strong
214,1075,2026,normal
698,1390,2015,weak
113,471,2013,normal
1014,1101,2016,strong
441,1468,2010,strong
458,883,2013,normal
235,1255,2020,weak
393,646,2023,strong
59,1295,2011,weak
702,1401,2018,normal
917,1289,2015,weak
1184,1404,2020,weak
251,1465,2020,normal
309,423,2011,weak
980,1345,2016,normal
859,1055,2026,normal
1276,1343,2012,normal
899,1127,2011,weak
114,1086,2010,weak
673,784,2021,normal
1049,1071,2021,weak
842,1007,2013,strong
1153,1394,2024,strong
401,1301,2010,weak
1009,1120,2020,weak
300,431,2018,weak
1385,1407,2017,weak
856,1292,2021,normal
307,555,2018,weak
135,1266,2016,normal
40,211,2015,strong
427,620,2016,weak
196,724,2012,weak
748,1237,2019,weak
192,1019,2010,weak
756,1061,2020,strong
1262,1421,2016,weak
407,678,2010,weak
594,733,2022,strong
1220,1461,2012,weak
1178,1464,2014,weak
323,684,2025,normal
366,1320,2010,normal
409,724,2025,strong
923,945,2018,normal
1356,1470,2025,strong
513,552,2017,weak
872,1128,2026,weak
1009,1362,2013,weak
770,851,2024,strong
1215,1467,2010,strong
1363,1365,2025,normal
492,843,2022,normal
857,1264,2026,normal
51,346,2020,weak
188,617,2016,normal
284,850,2016,strong
564,1133,2017,normal
56,168,2024,strong
613,1254,2019,weak
137,278,2024,weak
343,612,2012,strong
59,853,2012,strong
554,566,2011,weak
283,746,2016,strong
23,112,2022,weak
176,391,2016,normal
336,343,2016,normal
819,1251,2020,weak
983,1093,2023,weak
41,1105,2020,weak
817,1326,2017,weak
440,1339,2021,weak
613,1267,2013,normal
1245,1480,2017,strong
193,1058,2025,strong
325,985,2019,normal
34,284,2024,strong
153,235,2017,normal
20,349,2015,normal
13,1393,2017,weak
201,397,2017,normal
244,767,2014,normal
758,1217,2010,weak
1047,1091,2024,weak
235,947,2015,weak
472,631,2022,strong
936,1260,2014,normal
599,1345,2014,strong
41,529,2026,normal
60,542,2010,weak
409,1221,2015,strong
268,1245,2019,strong
49,649,2010,weak
202,891,2025,normal
829,989,2012,weak
397,1332,2010,weak
603,942,2017,strong
113,526,2018,weak
97,1484,2023,normal
945,1056,2023,normal
986,1094,2021,strong
544,712,2022,normal
776,991,2021,strong
60,555,2026,strong
265,1189,2012,normal
1077,1104,2012,weak
531,1345,2011,weak
507,722,2015,strong
245,951,2014,strong
1007,1045,2019,normal
625,943,2015,strong
234,1058,2015,weak
905,997,2016,strong
662,1010,2019,strong
75,247,2016,weak
885,1284,2014,weak
453,607,2017,weak
119,1256,2011,weak
707,1426,2011,normal
951,1005,2015,strong
554,1305,2020,normal
1039,1054,2010,weak
717,774,2010,weak
719,1372,2016,strong
395,723,2010,strong
116,1308,2020,strong
881,882,2025,strong
31,446,2015,weak
258,1428,2015,weak
182,615,2024,normal
316,615,2014,weak
40,1434,2010,strong
291,787,2015,normal
544,967,2021,normal
535,1184,2016,weak
493,1187,2026,normal
457,1493,2010,normal
381,680,2015,weak
176,1251,2013,normal
711,1494,2017,strong
618,1303,2025,normal
269,1149,2019,weak
758,788,2025,weak
625,1198,2010,normal
1106,1242,2017,normal
514,1367,2023,weak
1138,1194,2025,normal
200,911,2017,weak
315,1386,2011,strong
898,1478,2025,normal
1187,1315,2017,strong
712,793,2015,normal
273,1160,2014,normal
606,1306,2017,strong
330,1142,2024,normal
371,1439,2025,normal
1039,1309,2012,weak
161,811,2013,normal
331,1222,2014,weak
69,1222,2017,normal
14,1286,2021,normal
418,1147,2019,weak
542,1442,2019,weak
206,1227,2012,normal
691,747,2010,weak
520,865,2017,strong
359,1442,2026,strong
794,845,2025,strong
510,1086,2019,weak
343,680,2021,weak
417,629,2016,strong
1162,1500,2024,weak
725,745,2026,strong
26,478,2018,weak
633,1156,2019,weak
139,355,2026,normal
262,691,2023,strong
398,1289,2017,strong
363,514,2010,weak
272,921,2020,weak
538,1040,2012,weak
63,518,2011,weak
548,1462,2019,strong
983,1390,2012,normal
155,750,2018,strong
389,688,2021,strong
985,1207,2012,normal
536,1115,2021,strong
606,622,2022,normal
570,699,2025,weak
864,917,2016,weak
360,889,2013,strong
363,635,2024,weak
566,1223,2017,strong
198,827,2021,strong
175,1338,2011,strong
175,1109,2026,normal
113,231,2015,weak
548,1354,2021,strong
278,941,2018,weak
985,1328,2014,strong
589,1099,2012,normal
943,1331,2011,normal
255,701,2012,weak
1027,1446,2020,strong
70,884,2022,weak
608,1233,2022,weak
473,1008,2014,normal
237,243,2019,normal
623,952,2015,normal
96,1472,2020,normal
180,648,2023,weak
45,194,2021,strong
406,1368,2025,strong
473,900,2024,weak
161,1308,2017,normal
222,500,2021,weak
619,1368,2025,weak
705,1408,2024,normal
47,1142,2019,normal
817,831,2015,normal
849,1012,2011,normal
1091,1299,2018,normal
318,595,2022,weak
